#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterType#tuneable	tuneable	https://w3id.org/reproduceme#Tuneable	tuneable	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorSettings	detector settings	https://w3id.org/reproduceme#DetectorSetting	detector setting	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ExperimentType	experiment type	https://w3id.org/reproduceme#ExperimentType	experiment type	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/LightSource	light source	https://w3id.org/reproduceme#LightSource	light source	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Experiment	experiment	https://w3id.org/reproduceme#Experiment	experiment	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Plane	plane	https://w3id.org/reproduceme#Plane	plane information	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DimensionOrder#xyczt	xyczt	https://w3id.org/reproduceme#XYCZT	xyczt	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod#DIC	dic	https://w3id.org/reproduceme#DIC	dic	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#multiPhotonMicroscopy	multi photon microscopy	https://w3id.org/reproduceme#MultiPhotonMicroscopy	multiphotonmicroscopy	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/LightPath	lignt path	https://w3id.org/reproduceme#LightPath	light path	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#spinningDiskConfocal	spinning disk confocal	https://w3id.org/reproduceme#SpinningDiskConfocal	spinningdiskconfocal	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ExperimentType#SPIM	spim	https://w3id.org/reproduceme#SPIM	spim	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#slitScanConfocal	slit scan confocal	https://w3id.org/reproduceme#SlitScanConfocal	slitscanconfocal	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Channel	channel	https://w3id.org/reproduceme#Channel	channel	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#spectroscopy	spectroscopy	https://w3id.org/reproduceme#Spectroscopy	spectroscopy	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Reagent	reagent	https://w3id.org/reproduceme#Reagent	reagent	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#secondHarmonicGenerationImaging	second harmonic generation imaging	https://w3id.org/reproduceme#SecondHarmonicGenerationImaging	secondharmonicgenerationimaging	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#singleMoleculeImaging	single molecule imaging	https://w3id.org/reproduceme#SingleMoleculeImaging	singlemoleculeimaging	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#EBCCD	ebccd	https://w3id.org/reproduceme#EBCCD	ebccd	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Well	well	https://w3id.org/reproduceme#Well	well	0.7	2	AML;OAPT	2	AML;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod#hoffmanModulation	hoffman modulation	https://w3id.org/reproduceme#HoffmanModulation	hoffmanmodulation	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ExperimentType#PGIDocumentation	pgi documentation	https://w3id.org/reproduceme#PGIDocumentation	pgidocumentation	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilamentType	filamenttype	https://w3id.org/reproduceme#FilamentType	filament type	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/MicrobeamManipuration#opticalTrapping	optical trapping	https://w3id.org/reproduceme#OpticalTrapping	opticaltrapping	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Instrument	instrument	https://w3id.org/reproduceme#Instrument	instrument	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#laserScanningConfocalMicroscopy	laser scanning confocal microscopy	https://w3id.org/reproduceme#LaserScanningConfocalMicroscopy	laserscanningconfocalmicroscopy	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Dataset	dataset	https://w3id.org/reproduceme#Dataset	dataset	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterSet	filter set	https://w3id.org/reproduceme#Filterset	filterset	0.7	2	AML;LogMap	2	AML;LogMap
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterSet	filter set	https://w3id.org/reproduceme#FilterSetting	filter setting	0.7	2	LogMap;OAPT	2	LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilamentType#Halogen	halogen	https://w3id.org/reproduceme#Halogen	halogen	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/GenericExcitationSource	general excitation source	https://w3id.org/reproduceme#GenericExcitationSource	generic excitation source	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Filament	filament	https://w3id.org/reproduceme#Filament	filament	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser	laser	https://w3id.org/reproduceme#Laser	laser	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/RegionOfInterest	region of interest	https://w3id.org/reproduceme#ROI	region of interest	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#FSM	fsm	https://w3id.org/reproduceme#FSM	fsm	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser/gas	gas	https://w3id.org/reproduceme#Gas	gas	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/MicrobeamManipuration#photoactivation	photoactivation	https://w3id.org/reproduceme#Photoactivation	photoactivation	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Model	model	https://w3id.org/reproduceme#Model	model	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#structuredIllumination	structured illumination	https://w3id.org/reproduceme#StructuredIllumination	structuredillumination	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/NamingConvention	naming convention	https://w3id.org/reproduceme#RowNamingConvention	rownaming convention	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/PlateAcquisition	plate acquision	https://w3id.org/reproduceme#PlateAcquisition	plate acquisition	1.0	3	AML;LogMap;OAPT	3	AML;LogMap;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Plate	plate	https://w3id.org/reproduceme#Plate	plate	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/IlluminationType#epifluorescence	epifluorescence	https://w3id.org/reproduceme#Epifluorescence	epifluorescence	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#lifetimeImaging	lifetime imaging	https://w3id.org/reproduceme#LifetimeImaging	lifetimeimaging	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterType#neutralDensity	neutral density	https://w3id.org/reproduceme#NeutralDensity	neutraldensity	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#SPIM	spim	https://w3id.org/reproduceme#SPIM	spim	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#intensifiedCCD	intensified ccd	https://w3id.org/reproduceme#IntensifiedCCD	intensifiedccd	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Immersion	immersion	https://w3id.org/reproduceme#Immersion	immersion	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Microscope#inverted	inverted	https://w3id.org/reproduceme#Inverted	inverted	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Binning	binning	https://w3id.org/reproduceme#Binning	binning	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilamentType#Incandescent	incandescent	https://w3id.org/reproduceme#Incandescent	incandescent	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod#fluorescence	fluorescence	https://w3id.org/reproduceme#Fluorescence	fluorescence	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/StageLabel	stagelabel	https://w3id.org/reproduceme#StageLabel	stage label	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/MicrobeamManipuration#uncaging	uncaging	https://w3id.org/reproduceme#Uncaging	uncaging	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#nearFieldScanningOpticalMicroscopy	near field scanning optical microscopy	https://w3id.org/reproduceme#NearFieldScanningOpticalMicroscopy	nearfieldscanningopticalmicroscopy	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Correction	correction	https://w3id.org/reproduceme#Correction	correction	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Shape	shape	https://w3id.org/reproduceme#Shape	shape	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType	detectortype	https://w3id.org/reproduceme#DetectorType	detector type	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser/dye	dye	https://w3id.org/reproduceme#Dye	dye	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Dichroic	dichroic	https://w3id.org/reproduceme#Dichroic	dichroic	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#STORM	storm	https://w3id.org/reproduceme#STORM	storm	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser/semiconductor	semiconductor	https://w3id.org/reproduceme#Semiconductor	semiconductor	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Protocol	protocol	https://w3id.org/reproduceme#Protocol	protocol	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Laser/metalVapor	metal vapor	https://w3id.org/reproduceme#MetalVapor	metalvapor	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/FilterType#shortPass	short pass	https://w3id.org/reproduceme#ShortPass	shortpass	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Image	image	https://w3id.org/reproduceme#Image	image	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/DetectorType#CCD	ccd	https://w3id.org/reproduceme#CCD	ccd	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ExperimentType#immunocytochemistry	immunocytochemistry	https://w3id.org/reproduceme#Immunocytochemistry	immunocytochemistry	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/AcquisitionMode#sweptFieldConfocal	swept field confocal	https://w3id.org/reproduceme#SweptFieldConfocal	sweptfieldconfocal	0.7	2	AML;LogMap	2	AML;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Microscope#dissection	dissection	https://w3id.org/reproduceme#Dissection	dissection	0.7	2	AML;LogMap	3	AML;LogMap;LogMapLt
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Microscope	microscope	https://w3id.org/reproduceme#Microscope	microscope	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Manufacturer	manufacturer	https://w3id.org/reproduceme#Manufacturer	manufacturer	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/Objective	objective	https://w3id.org/reproduceme#Objective	objective	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
http://www.openmicroscopy.org/rdf/2016-06/ome_core/ContrastMethod	contrast method	https://w3id.org/reproduceme#ContrastMethod	contrast method	1.0	3	AML;LogMap;OAPT	4	AML;LogMap;LogMapLt;OAPT
